order_Id,user,item_Id,nbr_of_units,date_time,amount
1348,user2603,60,2,17:10:42,94.26253085533811
1349,user2053,793,1,05:04:38,85.2003115813073
1349,user2053,111,1,05:04:38,53.07575212389844
1349,user2053,832,10,05:04:38,19.91658669221003
1350,user91,371,5,04:00:28,188.39920973502998
1350,user91,432,9,04:00:28,556.525682838068
1351,user1154,307,2,16:36:08,93.51000376239989
1352,user2941,996,9,09:56:46,237.47133993533404
1352,user2941,816,6,09:56:46,112.14866801966025
1352,user2941,913,1,09:56:46,37.61732821741125
1353,user699,915,2,13:13:31,7.482264325656705
1353,user699,128,1,13:13:31,42.30949595114845
1353,user699,424,8,13:13:31,538.2779405909145
1353,user699,923,1,13:13:31,5.784818277001984
1354,user804,661,4,19:57:37,77.4059423496872
1355,user949,834,1,14:45:42,36.988403509839706
1356,user1891,834,5,11:35:50,184.94201754919854
1356,user1891,537,8,11:35:50,695.3427587157931
1357,user121,917,9,20:06:11,363.7009340138552
1357,user121,271,5,20:06:11,412.25596636228084
1357,user121,918,10,20:06:11,566.842212765627
1357,user121,447,9,20:06:11,183.0826287909458
1358,user1998,461,5,07:16:41,163.18394980571813
1358,user1998,973,1,07:16:41,14.385671999847736
1358,user1998,95,8,07:16:41,674.879311641986
1358,user1998,99,9,07:16:41,139.12964110559
1359,user2161,354,3,09:05:14,8.997322401383588
1359,user2161,567,8,09:05:14,450.9416061494534
1359,user2161,27,10,09:05:14,478.7669939200415
1360,user200,216,10,12:42:15,224.67472005281047
1361,user2700,830,9,17:20:19,137.98521819259912
1361,user2700,335,8,17:20:19,467.57170114097147
1361,user2700,131,8,17:20:19,172.6117475223289
1362,user1373,234,7,11:23:01,524.6225629217738
1362,user1373,531,10,11:23:01,428.8651815513861
1362,user1373,319,2,11:23:01,108.45838811057722
1362,user1373,329,9,11:23:01,147.04283447655553
1363,user2670,443,4,09:08:44,341.90101724916747
1363,user2670,236,5,09:08:44,228.56621160277828
1364,user985,765,1,16:23:40,17.489695532249613
1364,user985,355,7,16:23:40,339.53516748341633
1364,user985,172,8,16:23:40,417.8085749934261
1364,user985,323,9,16:23:40,11.38641094390278
1364,user985,444,7,16:23:40,142.3036096448676
1365,user2948,71,2,08:43:20,91.51289583763271
1365,user2948,705,2,08:43:20,173.98433491874465
1365,user2948,360,1,08:43:20,21.316878609073267
1365,user2948,409,4,08:43:20,125.00174670998086
1365,user2948,735,10,08:43:20,59.95782704130268
1366,user275,180,8,23:35:40,55.96368968301708
1367,user1014,29,10,10:51:52,819.1298548284228
1367,user1014,274,5,10:51:52,13.766400375751875
1367,user1014,212,4,10:51:52,21.54756644087541
1367,user1014,622,4,10:51:52,362.93942303962353
1367,user1014,142,8,10:51:52,666.7230614464917
1368,user1388,22,9,14:31:11,162.20728024602624
1368,user1388,805,2,14:31:11,57.339969356001355
1368,user1388,355,9,14:31:11,436.545215335821
1368,user1388,680,8,14:31:11,315.81013833077225
1369,user1269,333,7,18:22:11,77.44029329826482
1369,user1269,549,3,18:22:11,218.79508400608253
1370,user1958,438,2,07:12:18,132.0217503505366
1370,user1958,522,8,07:12:18,457.42391890750923
1370,user1958,603,9,07:12:18,582.9055641064704
1370,user1958,243,7,07:12:18,285.1058511098109
1371,user2605,819,4,20:48:18,363.95514464935957
1371,user2605,652,3,20:48:18,66.81170599332643
1371,user2605,669,4,20:48:18,74.70760177359175
1371,user2605,392,9,20:48:18,421.05324144673665
1372,user2221,983,1,05:03:48,90.73641833309716
1373,user501,329,10,20:26:44,163.3809271961728
1373,user501,600,2,20:26:44,6.519301065938728
1373,user501,139,7,20:26:44,37.33089936996052
1373,user501,800,7,20:26:44,355.4446246509928
1374,user2815,336,8,04:06:30,336.65725005430346
1374,user2815,622,8,04:06:30,725.8788460792471
1374,user2815,339,1,04:06:30,3.597189551324833
1375,user2235,976,4,05:50:14,48.17268566216178
1375,user2235,160,4,05:50:14,6.604797266005967
1375,user2235,718,8,05:50:14,720.9030506928003
1375,user2235,189,6,05:50:14,220.1945016932559
1376,user2338,990,4,13:08:11,263.99967833863
1376,user2338,389,5,13:08:11,367.1667339917807
1376,user2338,771,1,13:08:11,34.62099947725144
1376,user2338,9,6,13:08:11,141.0279779297793
1377,user2139,567,8,12:02:19,450.9416061494534
1377,user2139,664,8,12:02:19,619.5301110806184
1377,user2139,5,7,12:02:19,449.7391711665309
1377,user2139,897,2,12:02:19,47.566517958489946
1378,user2248,634,1,12:17:24,8.283591489912311
1378,user2248,386,9,12:17:24,200.30690037477834
1378,user2248,565,6,12:17:24,515.0630547890826
1378,user2248,719,7,12:17:24,335.8997973148762
1378,user2248,431,3,12:17:24,239.8820678976087
1379,user116,374,6,18:46:06,136.43412996938144
1379,user116,34,8,18:46:06,640.581597460493
1379,user116,331,4,18:46:06,289.024811233179
1379,user116,111,6,18:46:06,318.45451274339064
1380,user2862,496,9,20:08:11,164.6268979833298
1380,user2862,716,6,20:08:11,182.76278907784098
1380,user2862,364,3,20:08:11,235.19848520496816
1380,user2862,759,4,20:08:11,58.9046630389707
1381,user1194,71,10,10:47:23,457.56447918816355
1381,user1194,962,10,10:47:23,400.02500497672156
1381,user1194,949,4,10:47:23,143.67557979277376
1381,user1194,985,10,10:47:23,157.1802143171343
1382,user543,776,5,19:20:26,264.94289297880323
1383,user675,699,9,14:45:07,528.4468972369356
1384,user2724,280,1,09:48:36,48.54568045192278
1385,user989,271,2,06:46:57,164.90238654491233
1385,user989,701,8,06:46:57,85.83965750359607
1386,user1919,144,2,04:21:50,123.460516404575
1386,user1919,71,8,04:21:50,366.05158335053085
1386,user1919,603,4,04:21:50,259.06913960287574
1387,user2650,700,3,09:06:00,136.66298072378584
1387,user2650,55,3,09:06:00,168.7515744782968
1387,user2650,86,2,09:06:00,142.8170276719774
1388,user1787,188,4,11:15:14,288.6552564901122
1388,user1787,282,8,11:15:14,626.908028565712
1389,user1153,964,10,20:13:20,337.4601996041355
1389,user1153,31,3,20:13:20,196.97366750658375
1389,user1153,333,9,20:13:20,99.56609138348334
1389,user1153,216,3,20:13:20,67.40241601584313
1390,user628,752,5,18:17:32,424.78603746801076
1390,user628,269,7,18:17:32,596.8397983444695
1390,user628,469,6,18:17:32,259.8220757115989
1390,user628,565,7,18:17:32,600.9068972539297
1390,user628,144,7,18:17:32,432.11180741601254
1391,user1869,242,1,04:34:46,72.64972738140605
1391,user1869,288,10,04:34:46,434.1912304561878
1391,user1869,714,6,04:34:46,101.90344906000541
1392,user2021,995,8,13:54:49,664.222979779653
1392,user2021,654,1,13:54:49,51.58728985102777
1393,user844,776,8,19:53:52,423.9086287660852
1394,user708,73,7,05:15:37,269.5031420113262
1394,user708,977,3,05:15:37,227.44300878424508
1394,user708,585,6,05:15:37,82.21415080774793
1394,user708,368,9,05:15:37,442.1723587947519
1394,user708,78,5,05:15:37,437.70662612324406
1395,user2949,663,9,00:56:09,634.740177906837
1395,user2949,218,10,00:56:09,150.19082888413877
1395,user2949,42,9,00:56:09,450.49376951076573
1396,user1235,95,1,01:01:45,84.35991395524825
1397,user2816,120,9,00:27:10,76.33769002955084
1397,user2816,298,10,00:27:10,127.84350736557428
1397,user2816,102,10,00:27:10,654.8615676236619
1398,user2016,741,2,09:26:44,86.67790875070743
1398,user2016,507,5,09:26:44,18.263563303636694
1398,user2016,742,10,09:26:44,167.45650073361895
1399,user2591,925,9,21:25:32,661.3557810495953
1399,user2591,925,8,21:25:32,587.871805377418
1400,user2924,477,2,21:32:26,144.2744558892981
1401,user672,403,6,04:25:12,33.09705462584547
1401,user672,772,1,04:25:12,72.76753590548411
1402,user1880,665,10,12:52:18,499.9859700773187
1402,user1880,570,8,12:52:18,253.90499977829361
1402,user1880,763,6,12:52:18,468.99806574445086
1402,user1880,385,9,12:52:18,660.0703263093765
1403,user1567,676,4,22:25:22,95.26740836316759
1403,user1567,275,7,22:25:22,470.30469170719647
1403,user1567,11,7,22:25:22,30.825356654339842
1404,user1623,525,1,11:00:40,16.16556289958662
1404,user1623,59,8,11:00:40,354.5274117643613
1404,user1623,504,9,11:00:40,149.37387982837453
1405,user361,697,5,03:54:44,266.6232730115222
1405,user361,210,8,03:54:44,602.3665611006628
1406,user972,127,6,04:20:34,472.74223910140165
1407,user2483,474,9,00:55:30,215.76684990058675
1408,user1767,186,1,17:29:14,77.04417504592078
1408,user1767,848,1,17:29:14,58.86595591642978
1408,user1767,635,2,17:29:14,31.312830786477416
1408,user1767,719,5,17:29:14,239.92842665348297
1409,user544,835,1,21:07:39,71.77107025101812
1409,user544,724,6,21:07:39,198.8912434968114
1409,user544,192,5,21:07:39,210.06647172002062
1409,user544,512,4,21:07:39,85.69713569536003
1410,user676,106,3,18:15:35,220.8321930356177
1411,user2314,743,1,17:28:03,39.04082445178306
1411,user2314,440,6,17:28:03,180.86102343275402
1411,user2314,981,3,17:28:03,79.61943796050686
1412,user2457,592,8,14:07:13,179.02048980708634
1412,user2457,601,1,14:07:13,33.442592584258165
1412,user2457,541,8,14:07:13,602.4699596986762
1412,user2457,783,1,14:07:13,83.11636965996709
1412,user2457,158,1,14:07:13,71.73523385861478
1413,user530,372,6,20:00:29,311.7446120462222
1414,user2750,632,5,03:18:54,139.73246907412292
1414,user2750,635,4,03:18:54,62.62566157295483
1414,user2750,839,5,03:18:54,395.36209214656583
1414,user2750,84,6,03:18:54,360.5041734621349
1414,user2750,855,9,03:18:54,635.9562907792222
1415,user2231,322,10,03:52:02,441.2744211153479
1415,user2231,854,9,03:52:02,575.1091212838984
1415,user2231,46,9,03:52:02,756.7176636219604
1415,user2231,567,8,03:52:02,450.9416061494534
1416,user815,256,9,07:08:26,564.1362413056042
1416,user815,274,2,07:08:26,5.50656015030075
1417,user1682,2,2,05:37:02,4.375542234106566
1417,user1682,193,8,05:37:02,195.90230725321035
1417,user1682,437,5,05:37:02,42.52624783297102
1417,user1682,27,6,05:37:02,287.2601963520249
1417,user1682,388,2,05:37:02,139.84386040158589
1418,user25,535,9,03:21:17,627.8672885144015
1419,user1361,442,2,01:50:46,36.50133928710106
1419,user1361,283,2,01:50:46,106.12008144205663
1419,user1361,459,6,01:50:46,480.09634283723096
1419,user1361,375,7,01:50:46,225.18755123799048
1419,user1361,29,1,01:50:46,81.91298548284229
1420,user2718,49,8,14:21:59,268.12509238259804
1420,user2718,714,8,14:21:59,135.87126541334055
1420,user2718,962,2,14:21:59,80.00500099534432
1420,user2718,461,5,14:21:59,163.18394980571813
1420,user2718,398,3,14:21:59,27.607803182831375
1421,user1881,839,6,13:53:33,474.43451057587896
1421,user1881,813,8,13:53:33,60.13203198153985
1421,user1881,997,1,13:53:33,9.936430375679473
1421,user1881,419,4,13:53:33,79.47627850719851
1421,user1881,682,7,13:53:33,162.02638925626533
1422,user2700,403,9,12:49:14,49.6455819387682
1422,user2700,174,9,12:49:14,522.6128662999339
1422,user2700,703,7,12:49:14,474.5584538196569
1423,user30,854,2,21:42:31,127.80202695197741
1423,user30,466,2,21:42:31,108.34875842295277
1423,user30,752,4,21:42:31,339.8288299744086
1423,user30,150,2,21:42:31,30.71754057364055
1423,user30,38,1,21:42:31,69.55530354095991
1424,user495,341,4,10:25:24,183.67618205053577
1424,user495,64,10,10:25:24,779.8002000974647
1424,user495,890,10,10:25:24,83.2859762501672
1424,user495,155,8,10:25:24,254.00835124307486
1424,user495,329,1,10:25:24,16.33809271961728
1425,user1828,694,1,16:00:54,24.998732525850578
1425,user1828,604,10,16:00:54,139.6047632769409
1426,user2158,148,1,18:14:35,18.53462559828185
1426,user2158,536,4,18:14:35,75.51622956426445
1426,user2158,399,8,18:14:35,9.474920525094934
1426,user2158,514,9,18:14:35,85.98265307029595
1427,user1813,956,5,10:36:35,176.54697429562685
1427,user1813,884,10,10:36:35,596.609517207577
1427,user1813,740,2,10:36:35,34.37859678191555
1428,user2905,409,6,18:33:01,187.5026200649713
1428,user2905,840,2,18:33:01,74.613645868234
1428,user2905,564,1,18:33:01,28.46748823607725
1428,user2905,798,4,18:33:01,92.20478562595407
1428,user2905,168,10,18:33:01,482.16194170603535
1429,user2197,92,5,23:28:04,221.03028390535016
1429,user2197,359,9,23:28:04,777.857377955053
1429,user2197,797,6,23:28:04,51.21055210858515
1429,user2197,655,2,23:28:04,126.85410337890868
1430,user1143,380,4,02:03:00,46.056344508086475
1430,user1143,174,4,02:03:00,232.27238502219285
1431,user678,353,9,06:12:00,234.77976239184787
1432,user2539,702,2,04:10:57,31.690402946243953
1432,user2539,495,10,04:10:57,311.2740967682282
1432,user2539,576,3,04:10:57,126.0107128411081
1432,user2539,445,9,04:10:57,361.195146772602
1432,user2539,56,2,04:10:57,54.251612519271504
1433,user730,826,3,06:10:15,203.9825512237565
1433,user730,858,10,06:10:15,661.3637790159837
1433,user730,884,9,06:10:15,536.9485654868193
1433,user730,537,7,06:10:15,608.424913876319
1434,user1323,178,2,18:53:13,119.1842652571029
1435,user911,486,2,17:01:13,66.4755107885771
1436,user758,234,10,04:06:15,749.4608041739626
1436,user758,927,6,04:06:15,107.10619661678258
1437,user633,442,2,01:54:32,36.50133928710106
1437,user633,834,3,01:54:32,110.96521052951911
1438,user118,462,2,12:04:56,16.488750709620877
1438,user118,432,4,12:04:56,247.34474792803022
1439,user2566,843,9,08:07:57,547.5303748083155
1440,user1305,180,1,14:13:28,6.995461210377135
1440,user1305,658,5,14:13:28,450.86088234639163
1441,user2780,501,7,04:43:14,120.66636708733088
1441,user2780,379,5,04:43:14,428.9243366220958
1442,user695,361,1,22:22:17,34.38409970152581
1442,user695,93,8,22:22:17,250.27014806034194
1442,user695,523,9,22:22:17,595.7206326336883
1442,user695,404,4,22:22:17,128.568074954473
1442,user695,502,1,22:22:17,74.20776151204934
1443,user1354,300,9,09:23:48,637.7332499664284
1444,user650,950,9,05:46:08,543.4650993765863
1444,user650,14,5,05:46:08,73.02899317811833
1444,user650,969,3,05:46:08,174.99003842770318
1444,user650,643,3,05:46:08,119.25791650381316
1445,user1589,442,1,23:10:39,18.25066964355053
1445,user1589,565,3,23:10:39,257.5315273945413
1445,user1589,215,6,23:10:39,243.23003451896767
1445,user1589,397,6,23:10:39,204.1948958015026
1446,user1583,415,5,13:53:09,322.45863291335326
1446,user1583,82,7,13:53:09,154.20608530183827
1446,user1583,248,1,13:53:09,60.05591003289029
1446,user1583,121,7,13:53:09,97.06478195360044
1447,user1532,800,1,14:31:16,50.7778035215704
1447,user1532,68,2,14:31:16,86.67386964677023
1448,user1324,682,5,21:16:10,115.73313518304667
1448,user1324,681,3,21:16:10,263.63117343021173
1449,user1478,866,1,14:00:29,21.01779281778774
1449,user1478,205,10,14:00:29,254.90572186181325
1449,user1478,532,1,14:00:29,32.37277581906354
1450,user1819,302,5,20:10:48,441.84634753097464
1450,user1819,265,6,20:10:48,203.97281829563462
1450,user1819,677,5,20:10:48,115.44967360868768
1451,user813,767,10,01:24:44,419.5648248698683
1451,user813,96,2,01:24:44,144.44300009651508
1451,user813,666,10,01:24:44,806.6214511865218
1451,user813,91,6,01:24:44,368.5486030428069
1452,user828,356,7,15:02:07,63.20898944015004
1452,user828,741,3,15:02:07,130.01686312606114
1452,user828,169,8,15:02:07,403.2504871531678
1452,user828,632,1,15:02:07,27.94649381482458
1453,user1051,677,6,14:30:56,138.5396083304252
1453,user1051,115,1,14:30:56,62.776034611300155
1453,user1051,97,10,14:30:56,600.3552093507175
1453,user1051,430,7,14:30:56,122.33146015783387
1453,user1051,985,1,14:30:56,15.718021431713431
1454,user465,704,9,00:29:34,15.669371392633952
1455,user1478,569,4,11:13:28,342.2402983898596
1455,user1478,113,3,11:13:28,183.51199097468688
1455,user1478,756,8,11:13:28,340.4755397427752
1456,user2681,27,7,11:48:54,335.13689574402906
1456,user2681,48,9,11:48:54,522.3798697845193
1456,user2681,290,8,11:48:54,411.93583173202796
1457,user684,611,8,08:55:28,227.0197555539932
1457,user684,860,10,08:55:28,739.1293440309864
1457,user684,816,7,08:55:28,130.84011268960364
1457,user684,132,6,08:55:28,527.8061214211657
1458,user1331,109,5,15:25:58,196.70752548734674
1458,user1331,419,3,15:25:58,59.607208880398886
1458,user1331,587,4,15:25:58,314.34265881838223
1458,user1331,932,8,15:25:58,509.231096056854
1458,user1331,271,10,15:25:58,824.5119327245617
1459,user554,246,6,08:35:40,504.5409403644914
1459,user554,566,8,08:35:40,680.6278020958347
1460,user2642,554,2,06:16:10,30.245850442111898
1460,user2642,206,8,06:16:10,92.89898479492072
1461,user675,390,6,19:02:51,150.19927653465209
1461,user675,605,1,19:02:51,75.06180864162103
1461,user675,144,7,19:02:51,432.11180741601254
1461,user675,590,10,19:02:51,184.60522869310935
1462,user2812,639,1,00:21:50,37.28754259442528
1462,user2812,467,2,00:21:50,77.66982767932437
1463,user2553,168,7,03:25:47,337.51335919422473
1463,user2553,400,7,03:25:47,305.55555323872807
1463,user2553,109,5,03:25:47,196.70752548734674
1463,user2553,833,1,03:25:47,72.53369192297296
1464,user219,438,3,08:18:56,198.0326255258049
1464,user219,245,6,08:18:56,274.5676925709542
1464,user219,237,8,08:18:56,322.14310059636216
1464,user219,141,9,08:18:56,493.0767291139945
1465,user483,887,5,16:17:34,255.89033220259424
1465,user483,302,1,16:17:34,88.36926950619493
1465,user483,917,7,16:17:34,282.87850423299847
1465,user483,870,3,16:17:34,196.45203218823798
1466,user1633,648,9,17:38:14,640.3663765153824
1466,user1633,840,6,17:38:14,223.840937604702
1466,user1633,291,8,17:38:14,431.9007224350356
1467,user644,500,6,17:56:58,189.73616389976834
1468,user1002,987,5,11:47:40,406.09201818179224
1469,user2173,58,1,06:12:36,72.1301692188322
1469,user2173,805,6,06:12:36,172.01990806800407
1470,user2138,804,10,20:09:54,273.3700844558133
1470,user2138,129,10,20:09:54,822.8911404269447
1470,user2138,35,1,20:09:54,13.043680192283118
1471,user1479,806,4,12:21:41,198.6815179427308
1471,user1479,532,8,12:21:41,258.98220655250833
1472,user880,661,3,06:29:59,58.054456762265396
1472,user880,249,8,06:29:59,184.71313453811894
1472,user880,517,6,06:29:59,436.6129627821088
1473,user683,353,9,01:23:56,234.77976239184787
1473,user683,734,8,01:23:56,499.60299217100084
1474,user2549,77,1,21:40:34,88.94813187584087
1474,user2549,829,7,21:40:34,320.97492254872924
1474,user2549,24,1,21:40:34,8.586493616000752
1475,user2639,867,3,12:18:47,42.02006420422398
1475,user2639,39,6,12:18:47,80.05208333880125
1475,user2639,120,7,12:18:47,59.37375891187288
1475,user2639,233,1,12:18:47,55.99081702657463
1476,user2846,686,6,22:59:01,470.9813952822544
1476,user2846,208,4,22:59:01,190.7711497266661
1476,user2846,315,7,22:59:01,132.1380385129909
1477,user1134,414,5,13:06:18,137.15569760015356
1477,user1134,232,10,13:06:18,403.25626966148695
1477,user1134,834,9,13:06:18,332.89563158855736
1477,user1134,202,6,13:06:18,240.00577930865006
1478,user2340,751,6,09:55:37,415.5401371422927
1478,user2340,245,9,09:55:37,411.85153885643126
1478,user2340,389,5,09:55:37,367.1667339917807
1478,user2340,562,4,09:55:37,41.0826967019788
1478,user2340,285,1,09:55:37,38.77375169273013
1479,user597,789,5,20:24:36,56.6365074040183
1479,user597,76,3,20:24:36,212.67258974719041
1479,user597,114,6,20:24:36,525.0826258117976
1479,user597,307,9,20:24:36,420.79501693079953
1480,user2341,791,10,02:06:28,102.19371433478868
1480,user2341,273,1,02:06:28,77.46347992981687
1480,user2341,337,10,02:06:28,529.6771834330328
1480,user2341,322,7,02:06:28,308.89209478074355
1480,user2341,842,9,02:06:28,241.83614464316878
1481,user579,132,9,20:24:39,791.7091821317484
1481,user579,703,3,20:24:39,203.38219449413867
1481,user579,593,6,20:24:39,109.1313512976119
1482,user2756,95,4,06:01:14,337.439655820993
1482,user2756,534,6,06:01:14,19.827944696026123
1483,user79,544,8,03:00:07,235.32139022070888
1484,user1279,12,9,16:31:44,260.3744443070067
1485,user1592,722,2,19:11:36,112.6362805721127
1485,user1592,835,3,19:11:36,215.31321075305436
1485,user1592,813,8,19:11:36,60.13203198153985
1485,user1592,566,2,19:11:36,170.15695052395867
1485,user1592,59,4,19:11:36,177.26370588218066
1486,user2618,742,10,01:04:51,167.45650073361895
1486,user2618,481,4,01:04:51,141.4368105768022
1486,user2618,193,6,01:04:51,146.92673043990777
1486,user2618,694,4,01:04:51,99.99493010340231
1486,user2618,891,3,01:04:51,133.74438926718682
1487,user370,811,1,12:46:42,64.46446841333
1487,user370,119,4,12:46:42,79.83179566151945
1487,user370,23,6,12:46:42,327.4232707887038
1488,user195,185,7,10:02:22,541.2996363594388
1488,user195,319,3,10:02:22,162.68758216586582
1488,user195,368,4,10:02:22,196.52104835322308
1488,user195,385,2,10:02:22,146.682294735417
1489,user2422,242,6,12:34:59,435.8983642884363
1489,user2422,265,6,12:34:59,203.97281829563462
1489,user2422,835,5,12:34:59,358.85535125509057
1489,user2422,794,3,12:34:59,106.24657527422345
1490,user759,193,1,14:05:21,24.487788406651294
1490,user759,64,5,14:05:21,389.9001000487323
1491,user804,794,1,02:55:09,35.415525091407815
1491,user804,719,7,02:55:09,335.8997973148762
1491,user804,243,2,02:55:09,81.45881460280312
1491,user804,279,7,02:55:09,177.71309546667743
1492,user311,390,4,20:49:42,100.1328510231014
1492,user311,406,8,20:49:42,629.0037566060876
1492,user311,119,2,20:49:42,39.915897830759725
1492,user311,504,1,20:49:42,16.59709775870828
1492,user311,290,3,20:49:42,154.4759368995105
1493,user737,309,6,22:47:18,81.47215004760206
1493,user737,842,5,22:47:18,134.35341369064932
1493,user737,708,7,22:47:18,40.84531067050263
1494,user477,239,10,20:57:43,835.6152568257792
1494,user477,147,5,20:57:43,7.125848700942207
1494,user477,415,6,20:57:43,386.9503594960239
1494,user477,249,5,20:57:43,115.44570908632434
1494,user477,226,2,20:57:43,145.71435599969064
1495,user385,277,8,19:57:15,553.069694886131
1495,user385,426,1,19:57:15,52.55057050609229
1495,user385,416,6,19:57:15,40.199675343128185
1496,user518,378,1,23:01:13,76.85744372990855
1496,user518,257,5,23:01:13,80.17371732141939
1496,user518,235,4,23:01:13,341.02234968835
1496,user518,212,1,23:01:13,5.386891610218853
1496,user518,428,9,23:01:13,340.7775235524631
1497,user1219,547,8,13:57:05,274.8474764950993
1497,user1219,449,4,13:57:05,36.584146971147966
1497,user1219,722,6,13:57:05,337.9088417163381
1497,user1219,840,9,13:57:05,335.761406407053
1498,user1384,552,4,04:04:47,195.30374649561992
1498,user1384,468,10,04:04:47,110.86803939110291
1498,user1384,374,1,04:04:47,22.739021661563573
1498,user1384,944,4,04:04:47,90.39136030230097
1499,user1331,1000,9,16:52:55,566.7838901040928
1499,user1331,298,1,16:52:55,12.784350736557428
1499,user1331,681,2,16:52:55,175.75411562014116
1499,user1331,507,9,16:52:55,32.87441394654605
1500,user2914,201,10,05:38:00,634.8036439022103
1500,user2914,993,6,05:38:00,326.089323965031
1501,user124,681,6,11:33:45,527.2623468604235
1501,user124,928,4,11:33:45,135.66095761940855
1501,user124,774,7,11:33:45,530.6316500934051
1501,user124,417,5,11:33:45,287.8470209734193
1502,user1184,586,5,01:11:36,406.52022084563566
1502,user1184,963,8,01:11:36,707.1673027427564
1502,user1184,390,6,01:11:36,150.19927653465209
1502,user1184,660,8,01:11:36,587.0930292683192
1502,user1184,826,7,01:11:36,475.9592861887652
1503,user1491,111,9,09:59:45,477.68176911508596
1503,user1491,247,7,09:59:45,398.4682704533815
1503,user1491,321,10,09:59:45,659.8302930882285
1504,user35,146,1,01:44:09,26.72886560279885
1504,user35,27,9,01:44:09,430.8902945280373
1504,user35,926,8,01:44:09,28.58063780890942
1505,user508,490,8,05:21:32,186.5157807812062
1505,user508,470,5,05:21:32,308.9056971251798
1505,user508,763,1,05:21:32,78.1663442907418
1505,user508,820,1,05:21:32,18.358216960197385
1506,user1574,990,5,11:42:07,329.9995979232875
1507,user2182,556,1,13:58:38,35.88765374156057
1507,user2182,81,7,13:58:38,580.5788987043943
1508,user2456,254,10,20:43:19,781.8189607734195
1508,user2456,386,6,20:43:19,133.53793358318555
1508,user2456,783,1,20:43:19,83.11636965996709
1508,user2456,613,5,20:43:19,343.8943124696714
1508,user2456,54,7,20:43:19,227.44262280226053
1509,user1231,504,2,10:39:53,33.19419551741656
1510,user423,937,4,03:14:16,236.0251214532575
1510,user423,659,10,03:14:16,394.9687146870376
1510,user423,87,4,03:14:16,292.614279611347
1511,user2286,565,1,15:59:55,85.8438424648471
1511,user2286,394,8,15:59:55,357.31732132435485
1512,user1905,863,9,04:31:12,441.2936351788126
1512,user1905,189,2,04:31:12,73.3981672310853
1512,user1905,388,7,04:31:12,489.4535114055506
1513,user2725,538,9,11:01:33,593.0421729806324
1513,user2725,119,8,11:01:33,159.6635913230389
1514,user1885,416,5,06:50:43,33.49972945260682
1515,user1836,169,10,14:53:11,504.06310894145975
1515,user1836,578,2,14:53:11,159.97951596451495
1515,user1836,608,1,14:53:11,22.771793506686418
1515,user1836,979,8,14:53:11,474.90500159515653
1516,user1118,41,9,19:51:38,392.4651428572671
1516,user1118,709,3,19:51:38,39.559930792653006
1516,user1118,157,9,19:51:38,88.48887442408518
1517,user2958,78,5,07:17:59,437.70662612324406
1517,user2958,411,2,07:17:59,56.129691626749484
1517,user2958,400,8,07:17:59,349.2063465585464
1518,user482,862,1,22:48:49,3.3538977867951836
1518,user482,53,6,22:48:49,237.12826777806228
1518,user482,835,10,22:48:49,717.7107025101811
1518,user482,992,3,22:48:49,49.24934166341189
1518,user482,297,6,22:48:49,121.79316562743264
1519,user505,259,2,21:02:01,28.27390193034213
1520,user2433,449,3,09:29:29,27.438110228360976
1520,user2433,216,8,09:29:29,179.73977604224837
1520,user2433,91,1,09:29:29,61.42476717380115
1520,user2433,25,3,09:29:29,135.34847211964635
1520,user2433,4,8,09:29:29,718.1321438291759
1521,user2565,608,9,05:04:50,204.94614156017775
1521,user2565,253,9,05:04:50,816.2399713574285
1521,user2565,451,7,05:04:50,373.8849152913365
1521,user2565,187,1,05:04:50,6.509016989119021
1521,user2565,178,9,05:04:50,536.3291936569631
1522,user773,772,3,20:15:35,218.30260771645231
1522,user773,37,7,20:15:35,425.6811756981258
1522,user773,642,2,20:15:35,97.91105445027502
1522,user773,238,9,20:15:35,42.32201306119213
1522,user773,844,9,20:15:35,288.632372450768
1523,user1749,756,6,03:52:16,255.35665480708138
1524,user520,494,3,16:38:59,125.32322948919773
1524,user520,46,9,16:38:59,756.7176636219604
1524,user520,866,1,16:38:59,21.01779281778774
1524,user520,238,5,16:38:59,23.512229478440073
1525,user69,763,8,03:01:08,625.3307543259344
1526,user1093,687,4,06:47:26,350.79797781789813
1526,user1093,410,8,06:47:26,91.98912575339372
1526,user1093,806,1,06:47:26,49.6703794856827
1526,user1093,650,5,06:47:26,184.01606458309976
1527,user2781,942,6,08:24:13,274.6952788726526
1527,user2781,511,4,08:24:13,207.63274921549123
1527,user2781,457,8,08:24:13,545.3021724075026
1527,user2781,89,8,08:24:13,325.2938789569436
1528,user1892,658,7,07:45:08,631.2052352849482
1528,user1892,279,3,07:45:08,76.16275520000461
1528,user1892,589,1,07:45:08,12.72280921644115
1528,user1892,655,4,07:45:08,253.70820675781735
1529,user2121,14,9,21:08:45,131.45218772061298
1530,user1770,201,2,20:13:53,126.96072878044207
1530,user1770,887,10,20:13:53,511.7806644051885
1531,user2987,288,8,14:47:28,347.3529843649502
1531,user2987,600,2,14:47:28,6.519301065938728
1531,user2987,349,4,14:47:28,22.33729399483974
1531,user2987,137,9,14:47:28,748.3799343673452
1532,user840,395,9,09:57:06,598.3204482724651
1532,user840,656,5,09:57:06,231.5321045565139
1532,user840,359,4,09:57:06,345.7143902022458
1533,user2431,919,9,02:42:00,649.584518502372
1533,user2431,430,1,02:42:00,17.475922879690554
